2024-07-26 23:29:12,474 - INFO - Start memory usage of dataframe: 1053.30 MB
2024-07-26 23:43:28,347 - INFO - test_trans ColumnTransformer info:
2024-07-26 23:43:45,106 - INFO - None
2024-07-26 23:44:00,634 - INFO - X_train_trans_df ensure_numeric info:
2024-07-26 23:44:00,640 - INFO - None
2024-07-26 23:44:00,687 - INFO - X_valid_trans_df ensure_numeric info:
2024-07-26 23:44:00,691 - INFO - None
2024-07-26 23:44:29,505 - INFO - test_trans_df ensure_numeric info:
2024-07-26 23:44:29,509 - INFO - None
2024-07-26 23:44:29,509 - INFO - Exploring Transformed Training DataFrame:
2024-07-26 23:44:29,510 - INFO - Transformed Training shape: (46019, 26)
2024-07-26 23:44:29,511 - INFO - Transformed Training info:
2024-07-26 23:44:29,516 - INFO - None
2024-07-26 23:44:29,517 - INFO - Transformed Training summary statistics:
2024-07-26 23:44:29,573 - INFO - Exploring Transformed Validation DataFrame:
2024-07-26 23:44:29,574 - INFO - Transformed Validation shape: (11505, 26)
2024-07-26 23:44:29,575 - INFO - Transformed Validation info:
2024-07-26 23:44:29,579 - INFO - None
2024-07-26 23:44:29,579 - INFO - Transformed Validation summary statistics:
2024-07-26 23:44:29,628 - INFO - Exploring Transformed Test DataFrame:
2024-07-26 23:44:29,629 - INFO - Transformed Test shape: (7669866, 26)
2024-07-26 23:44:29,631 - INFO - Transformed Test info:
2024-07-26 23:44:29,635 - INFO - None
2024-07-26 23:44:29,636 - INFO - Transformed Test summary statistics:
2024-07-26 23:47:41,943 - INFO - Start memory usage of dataframe: 1053.30 MB
2024-07-26 23:47:43,563 - INFO - End memory usage of dataframe: 318.18 MB
2024-07-26 23:47:43,564 - INFO - Decreased by 69.8%
2024-07-26 23:47:43,564 - INFO - Data loaded and memory optimized from C:\Users\paulo\OneDrive\Documents\kaggle_competition_2_datasets\train.csv
2024-07-26 23:47:47,903 - INFO - Start memory usage of dataframe: 643.68 MB
2024-07-26 23:47:48,944 - INFO - End memory usage of dataframe: 204.81 MB
2024-07-26 23:47:48,945 - INFO - Decreased by 68.2%
2024-07-26 23:47:48,945 - INFO - Data loaded and memory optimized from C:\Users\paulo\OneDrive\Documents\kaggle_competition_2_datasets\test.csv
2024-07-26 23:47:49,500 - INFO - Data loaded successfully.
2024-07-26 23:47:49,517 - INFO - Data split into training and validation sets.
2024-07-26 23:47:49,737 - INFO - Feature engineering completed.
2024-07-26 23:47:49,743 - INFO - X_train info:
<class 'pandas.core.frame.DataFrame'>
Index: 46019 entries, 5692652 to 6331958
Data columns (total 24 columns):
 #   Column                                     Non-Null Count  Dtype   
---  ------                                     --------------  -----   
 0   Gender                                     46019 non-null  category
 1   Age                                        46019 non-null  int8    
 2   Driving_License                            46019 non-null  int8    
 3   Region_Code                                46019 non-null  float32 
 4   Previously_Insured                         46019 non-null  int32   
 5   Vehicle_Age                                46019 non-null  int8    
 6   Vehicle_Damage                             46019 non-null  int8    
 7   Annual_Premium                             46019 non-null  float32 
 8   Policy_Sales_Channel                       46019 non-null  float32 
 9   Vintage                                    46019 non-null  int16   
 10  age_bins                                   46019 non-null  category
 11  Age_Type                                   46019 non-null  int8    
 12  Age_x_Vehicle_Age                          46019 non-null  int8    
 13  Age_x_Vehicle_Damage                       46019 non-null  int8    
 14  Age_x_Previously_Insured                   46019 non-null  int32   
 15  Previously_Insured_x_Policy_Sales_Channel  46019 non-null  int64   
 16  Previously_Insured_x_Vehicle_Damage        46019 non-null  int64   
 17  Previously_Insured_x_Annual_Premium        46019 non-null  int64   
 18  Previously_Insured_x_Vintage               46019 non-null  int64   
 19  Previously_Insured_x_Age_Type              46019 non-null  int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      46019 non-null  int64   
 21  Policy_Sales_Channel_x_Annual_Premium      46019 non-null  int64   
 22  Policy_Sales_Channel_x_Vintage             46019 non-null  int64   
 23  Policy_Sales_Channel_x_Age_Type            46019 non-null  int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 4.9 MB

2024-07-26 23:47:49,804 - INFO - Feature engineering completed.
2024-07-26 23:47:49,810 - INFO - X_valid info:
<class 'pandas.core.frame.DataFrame'>
Index: 11505 entries, 5101679 to 6068461
Data columns (total 24 columns):
 #   Column                                     Non-Null Count  Dtype   
---  ------                                     --------------  -----   
 0   Gender                                     11505 non-null  category
 1   Age                                        11505 non-null  int8    
 2   Driving_License                            11505 non-null  int8    
 3   Region_Code                                11505 non-null  float32 
 4   Previously_Insured                         11505 non-null  int32   
 5   Vehicle_Age                                11505 non-null  int8    
 6   Vehicle_Damage                             11505 non-null  int8    
 7   Annual_Premium                             11505 non-null  float32 
 8   Policy_Sales_Channel                       11505 non-null  float32 
 9   Vintage                                    11505 non-null  int16   
 10  age_bins                                   11505 non-null  category
 11  Age_Type                                   11505 non-null  int8    
 12  Age_x_Vehicle_Age                          11505 non-null  int8    
 13  Age_x_Vehicle_Damage                       11505 non-null  int8    
 14  Age_x_Previously_Insured                   11505 non-null  int32   
 15  Previously_Insured_x_Policy_Sales_Channel  11505 non-null  int64   
 16  Previously_Insured_x_Vehicle_Damage        11505 non-null  int64   
 17  Previously_Insured_x_Annual_Premium        11505 non-null  int64   
 18  Previously_Insured_x_Vintage               11505 non-null  int64   
 19  Previously_Insured_x_Age_Type              11505 non-null  int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      11505 non-null  int64   
 21  Policy_Sales_Channel_x_Annual_Premium      11505 non-null  int64   
 22  Policy_Sales_Channel_x_Vintage             11505 non-null  int64   
 23  Policy_Sales_Channel_x_Age_Type            11505 non-null  int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 1.2 MB

2024-07-26 23:48:26,628 - INFO - Feature engineering completed.
2024-07-26 23:48:26,631 - INFO - test_df info:
<class 'pandas.core.frame.DataFrame'>
Index: 7669866 entries, 11504798 to 19174663
Data columns (total 24 columns):
 #   Column                                     Dtype   
---  ------                                     -----   
 0   Gender                                     category
 1   Age                                        int8    
 2   Driving_License                            int8    
 3   Region_Code                                float32 
 4   Previously_Insured                         int32   
 5   Vehicle_Age                                int8    
 6   Vehicle_Damage                             int8    
 7   Annual_Premium                             float32 
 8   Policy_Sales_Channel                       float32 
 9   Vintage                                    int16   
 10  age_bins                                   category
 11  Age_Type                                   int8    
 12  Age_x_Vehicle_Age                          int8    
 13  Age_x_Vehicle_Damage                       int8    
 14  Age_x_Previously_Insured                   int32   
 15  Previously_Insured_x_Policy_Sales_Channel  int64   
 16  Previously_Insured_x_Vehicle_Damage        int64   
 17  Previously_Insured_x_Annual_Premium        int64   
 18  Previously_Insured_x_Vintage               int64   
 19  Previously_Insured_x_Age_Type              int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      int64   
 21  Policy_Sales_Channel_x_Annual_Premium      int64   
 22  Policy_Sales_Channel_x_Vintage             int64   
 23  Policy_Sales_Channel_x_Age_Type            int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 811.9 MB

2024-07-26 23:48:26,636 - INFO - X_train before transformation info:
<class 'pandas.core.frame.DataFrame'>
Index: 46019 entries, 5692652 to 6331958
Data columns (total 24 columns):
 #   Column                                     Non-Null Count  Dtype   
---  ------                                     --------------  -----   
 0   Gender                                     46019 non-null  category
 1   Age                                        46019 non-null  int8    
 2   Driving_License                            46019 non-null  int8    
 3   Region_Code                                46019 non-null  float32 
 4   Previously_Insured                         46019 non-null  int32   
 5   Vehicle_Age                                46019 non-null  int8    
 6   Vehicle_Damage                             46019 non-null  int8    
 7   Annual_Premium                             46019 non-null  float32 
 8   Policy_Sales_Channel                       46019 non-null  float32 
 9   Vintage                                    46019 non-null  int16   
 10  age_bins                                   46019 non-null  category
 11  Age_Type                                   46019 non-null  int8    
 12  Age_x_Vehicle_Age                          46019 non-null  int8    
 13  Age_x_Vehicle_Damage                       46019 non-null  int8    
 14  Age_x_Previously_Insured                   46019 non-null  int32   
 15  Previously_Insured_x_Policy_Sales_Channel  46019 non-null  int64   
 16  Previously_Insured_x_Vehicle_Damage        46019 non-null  int64   
 17  Previously_Insured_x_Annual_Premium        46019 non-null  int64   
 18  Previously_Insured_x_Vintage               46019 non-null  int64   
 19  Previously_Insured_x_Age_Type              46019 non-null  int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      46019 non-null  int64   
 21  Policy_Sales_Channel_x_Annual_Premium      46019 non-null  int64   
 22  Policy_Sales_Channel_x_Vintage             46019 non-null  int64   
 23  Policy_Sales_Channel_x_Age_Type            46019 non-null  int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 4.9 MB

2024-07-26 23:48:26,641 - INFO - X_valid before transformation info:
<class 'pandas.core.frame.DataFrame'>
Index: 11505 entries, 5101679 to 6068461
Data columns (total 24 columns):
 #   Column                                     Non-Null Count  Dtype   
---  ------                                     --------------  -----   
 0   Gender                                     11505 non-null  category
 1   Age                                        11505 non-null  int8    
 2   Driving_License                            11505 non-null  int8    
 3   Region_Code                                11505 non-null  float32 
 4   Previously_Insured                         11505 non-null  int32   
 5   Vehicle_Age                                11505 non-null  int8    
 6   Vehicle_Damage                             11505 non-null  int8    
 7   Annual_Premium                             11505 non-null  float32 
 8   Policy_Sales_Channel                       11505 non-null  float32 
 9   Vintage                                    11505 non-null  int16   
 10  age_bins                                   11505 non-null  category
 11  Age_Type                                   11505 non-null  int8    
 12  Age_x_Vehicle_Age                          11505 non-null  int8    
 13  Age_x_Vehicle_Damage                       11505 non-null  int8    
 14  Age_x_Previously_Insured                   11505 non-null  int32   
 15  Previously_Insured_x_Policy_Sales_Channel  11505 non-null  int64   
 16  Previously_Insured_x_Vehicle_Damage        11505 non-null  int64   
 17  Previously_Insured_x_Annual_Premium        11505 non-null  int64   
 18  Previously_Insured_x_Vintage               11505 non-null  int64   
 19  Previously_Insured_x_Age_Type              11505 non-null  int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      11505 non-null  int64   
 21  Policy_Sales_Channel_x_Annual_Premium      11505 non-null  int64   
 22  Policy_Sales_Channel_x_Vintage             11505 non-null  int64   
 23  Policy_Sales_Channel_x_Age_Type            11505 non-null  int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 1.2 MB

2024-07-26 23:48:26,644 - INFO - test_df before transformation info:
<class 'pandas.core.frame.DataFrame'>
Index: 7669866 entries, 11504798 to 19174663
Data columns (total 24 columns):
 #   Column                                     Dtype   
---  ------                                     -----   
 0   Gender                                     category
 1   Age                                        int8    
 2   Driving_License                            int8    
 3   Region_Code                                float32 
 4   Previously_Insured                         int32   
 5   Vehicle_Age                                int8    
 6   Vehicle_Damage                             int8    
 7   Annual_Premium                             float32 
 8   Policy_Sales_Channel                       float32 
 9   Vintage                                    int16   
 10  age_bins                                   category
 11  Age_Type                                   int8    
 12  Age_x_Vehicle_Age                          int8    
 13  Age_x_Vehicle_Damage                       int8    
 14  Age_x_Previously_Insured                   int32   
 15  Previously_Insured_x_Policy_Sales_Channel  int64   
 16  Previously_Insured_x_Vehicle_Damage        int64   
 17  Previously_Insured_x_Annual_Premium        int64   
 18  Previously_Insured_x_Vintage               int64   
 19  Previously_Insured_x_Age_Type              int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      int64   
 21  Policy_Sales_Channel_x_Annual_Premium      int64   
 22  Policy_Sales_Channel_x_Vintage             int64   
 23  Policy_Sales_Channel_x_Age_Type            int64   
dtypes: category(2), float32(3), int16(1), int32(2), int64(9), int8(7)
memory usage: 811.9 MB

2024-07-26 23:48:26,827 - INFO - X_train_trans info:
<class 'pandas.core.frame.DataFrame'>
RangeIndex: 46019 entries, 0 to 46018
Data columns (total 26 columns):
 #   Column                                                 Non-Null Count  Dtype                   
---  ------                                                 --------------  -----                   
 0   cat__Gender_Female                                     46019 non-null  object                  
 1   cat__Gender_Male                                       46019 non-null  object                  
 2   cat__Vehicle_Damage_0                                  46019 non-null  object                  
 3   cat__Vehicle_Damage_1                                  46019 non-null  object                  
 4   minmax__Age                                            46019 non-null  object                  
 5   minmax__Region_Code                                    46019 non-null  object                  
 6   minmax__Previously_Insured                             46019 non-null  object                  
 7   minmax__Policy_Sales_Channel                           46019 non-null  object                  
 8   minmax__Vintage                                        46019 non-null  object                  
 9   ordinal__Vehicle_Age                                   46019 non-null  object                  
 10  robust__Annual_Premium                                 46019 non-null  object                  
 11  standard__Age_Type                                     46019 non-null  object                  
 12  standard__Age_x_Vehicle_Age                            46019 non-null  object                  
 13  standard__Age_x_Vehicle_Damage                         46019 non-null  object                  
 14  standard__Age_x_Previously_Insured                     46019 non-null  object                  
 15  standard_2__Previously_Insured_x_Policy_Sales_Channel  46019 non-null  object                  
 16  standard_2__Previously_Insured_x_Vehicle_Damage        46019 non-null  object                  
 17  standard_2__Previously_Insured_x_Annual_Premium        46019 non-null  object                  
 18  standard_2__Previously_Insured_x_Vintage               46019 non-null  object                  
 19  standard_2__Previously_Insured_x_Age_Type              46019 non-null  object                  
 20  standard_2__Policy_Sales_Channel_x_Vehicle_Damage      46019 non-null  object                  
 21  standard_2__Policy_Sales_Channel_x_Annual_Premium      46019 non-null  object                  
 22  standard_2__Policy_Sales_Channel_x_Vintage             46019 non-null  object                  
 23  standard_2__Policy_Sales_Channel_x_Age_Type            46019 non-null  object                  
 24  remainder__Driving_License                             46019 non-null  object                  
 25  remainder__age_bins                                    46019 non-null  interval[float64, right]
dtypes: interval(1), object(25)
memory usage: 9.5+ MB

2024-07-26 23:48:26,871 - INFO - X_valid_trans info:
<class 'pandas.core.frame.DataFrame'>
RangeIndex: 11505 entries, 0 to 11504
Data columns (total 26 columns):
 #   Column                                                 Non-Null Count  Dtype                   
---  ------                                                 --------------  -----                   
 0   cat__Gender_Female                                     11505 non-null  object                  
 1   cat__Gender_Male                                       11505 non-null  object                  
 2   cat__Vehicle_Damage_0                                  11505 non-null  object                  
 3   cat__Vehicle_Damage_1                                  11505 non-null  object                  
 4   minmax__Age                                            11505 non-null  object                  
 5   minmax__Region_Code                                    11505 non-null  object                  
 6   minmax__Previously_Insured                             11505 non-null  object                  
 7   minmax__Policy_Sales_Channel                           11505 non-null  object                  
 8   minmax__Vintage                                        11505 non-null  object                  
 9   ordinal__Vehicle_Age                                   11505 non-null  object                  
 10  robust__Annual_Premium                                 11505 non-null  object                  
 11  standard__Age_Type                                     11505 non-null  object                  
 12  standard__Age_x_Vehicle_Age                            11505 non-null  object                  
 13  standard__Age_x_Vehicle_Damage                         11505 non-null  object                  
 14  standard__Age_x_Previously_Insured                     11505 non-null  object                  
 15  standard_2__Previously_Insured_x_Policy_Sales_Channel  11505 non-null  object                  
 16  standard_2__Previously_Insured_x_Vehicle_Damage        11505 non-null  object                  
 17  standard_2__Previously_Insured_x_Annual_Premium        11505 non-null  object                  
 18  standard_2__Previously_Insured_x_Vintage               11505 non-null  object                  
 19  standard_2__Previously_Insured_x_Age_Type              11505 non-null  object                  
 20  standard_2__Policy_Sales_Channel_x_Vehicle_Damage      11505 non-null  object                  
 21  standard_2__Policy_Sales_Channel_x_Annual_Premium      11505 non-null  object                  
 22  standard_2__Policy_Sales_Channel_x_Vintage             11505 non-null  object                  
 23  standard_2__Policy_Sales_Channel_x_Age_Type            11505 non-null  object                  
 24  remainder__Driving_License                             11505 non-null  object                  
 25  remainder__age_bins                                    11505 non-null  interval[float64, right]
dtypes: interval(1), object(25)
memory usage: 2.4+ MB

2024-07-26 23:48:49,020 - INFO - test_trans info:
<class 'pandas.core.frame.DataFrame'>
RangeIndex: 7669866 entries, 0 to 7669865
Data columns (total 26 columns):
 #   Column                                                 Dtype                   
---  ------                                                 -----                   
 0   cat__Gender_Female                                     object                  
 1   cat__Gender_Male                                       object                  
 2   cat__Vehicle_Damage_0                                  object                  
 3   cat__Vehicle_Damage_1                                  object                  
 4   minmax__Age                                            object                  
 5   minmax__Region_Code                                    object                  
 6   minmax__Previously_Insured                             object                  
 7   minmax__Policy_Sales_Channel                           object                  
 8   minmax__Vintage                                        object                  
 9   ordinal__Vehicle_Age                                   object                  
 10  robust__Annual_Premium                                 object                  
 11  standard__Age_Type                                     object                  
 12  standard__Age_x_Vehicle_Age                            object                  
 13  standard__Age_x_Vehicle_Damage                         object                  
 14  standard__Age_x_Previously_Insured                     object                  
 15  standard_2__Previously_Insured_x_Policy_Sales_Channel  object                  
 16  standard_2__Previously_Insured_x_Vehicle_Damage        object                  
 17  standard_2__Previously_Insured_x_Annual_Premium        object                  
 18  standard_2__Previously_Insured_x_Vintage               object                  
 19  standard_2__Previously_Insured_x_Age_Type              object                  
 20  standard_2__Policy_Sales_Channel_x_Vehicle_Damage      object                  
 21  standard_2__Policy_Sales_Channel_x_Annual_Premium      object                  
 22  standard_2__Policy_Sales_Channel_x_Vintage             object                  
 23  standard_2__Policy_Sales_Channel_x_Age_Type            object                  
 24  remainder__Driving_License                             object                  
 25  remainder__age_bins                                    interval[float64, right]
dtypes: interval(1), object(25)
memory usage: 1.5+ GB

2024-07-26 23:49:04,997 - INFO - Start memory usage of dataframe: 9.48 MB
2024-07-26 23:50:50,652 - INFO - Start memory usage of dataframe: 1053.30 MB
2024-07-26 23:50:52,255 - INFO - End memory usage of dataframe: 318.18 MB
2024-07-26 23:50:52,256 - INFO - Decreased by 69.8%
2024-07-26 23:50:52,256 - INFO - Data loaded and memory optimized from C:\Users\paulo\OneDrive\Documents\kaggle_competition_2_datasets\train.csv
2024-07-26 23:50:56,544 - INFO - Start memory usage of dataframe: 643.68 MB
2024-07-26 23:50:57,643 - INFO - End memory usage of dataframe: 204.81 MB
2024-07-26 23:50:57,644 - INFO - Decreased by 68.2%
2024-07-26 23:50:57,645 - INFO - Data loaded and memory optimized from C:\Users\paulo\OneDrive\Documents\kaggle_competition_2_datasets\test.csv
2024-07-26 23:50:58,230 - INFO - Data loaded successfully.
2024-07-26 23:50:58,248 - INFO - Data split into training and validation sets.
2024-07-26 23:50:58,470 - INFO - Feature engineering completed.
2024-07-26 23:50:58,477 - INFO - X_train info:
<class 'pandas.core.frame.DataFrame'>
Index: 46019 entries, 711531 to 464111
Data columns (total 24 columns):
 #   Column                                     Non-Null Count  Dtype   
---  ------                                     --------------  -----   
 0   Gender                                     46019 non-null  category
 1   Age                                        46019 non-null  int8    
 2   Driving_License                            46019 non-null  int8    
 3   Region_Code                                46019 non-null  float32 
 4   Previously_Insured                         46019 non-null  int32   
 5   Vehicle_Age                                46019 non-null  int8    
 6   Vehicle_Damage                             46019 non-null  int8    
 7   Annual_Premium                             46019 non-null  float32 
 8   Policy_Sales_Channel                       46019 non-null  float32 
 9   Vintage                                    46019 non-null  int16   
 10  age_bins                                   46019 non-null  category
 11  Age_Type                                   46019 non-null  int8    
 12  Age_x_Vehicle_Age                          46019 non-null  int8    
 13  Age_x_Vehicle_Damage                       46019 non-null  int8    
 14  Age_x_Previously_Insured                   46019 non-null  int32   
 15  Previously_Insured_x_Policy_Sales_Channel  46019 non-null  int64   
 16  Previously_Insured_x_Vehicle_Damage        46019 non-null  int64   
 17  Previously_Insured_x_Annual_Premium        46019 non-null  int64   
 18  Previously_Insured_x_Vintage               46019 non-null  int64   
 19  Previously_Insured_x_Age_Type              46019 non-null  int64   
 20  Policy_Sales_Channel_x_Vehicle_Damage      46019 non-null  int64   
 21  Policy_Sales_Channel_x_Annual_Premium      46019 non-null  int64   
 22  Policy_Sales_Channel_x_Vintage             46019 non-null  int64   
